# (n,g)     reaction
# E_in [eV]   sigma[barns]
8.874104e+02  7.627636e+00
8.874198e+02  7.295329e+00
8.874291e+02  6.984232e+00
8.874385e+02  6.692584e+00
8.874479e+02  6.418804e+00
8.874573e+02  6.161466e+00
8.874667e+02  5.919283e+00
8.874760e+02  5.691094e+00
8.874854e+02  5.475842e+00
8.874948e+02  5.272572e+00
8.875042e+02  5.080413e+00
8.875136e+02  4.898571e+00
8.875229e+02  4.726324e+00
8.875323e+02  4.563010e+00
8.875417e+02  4.408022e+00
8.875511e+02  4.260807e+00
8.875605e+02  4.120853e+00
8.875698e+02  3.987693e+00
8.875826e+02  3.816498e+00
8.875954e+02  3.656115e+00
8.876082e+02  3.505654e+00
8.876209e+02  3.364315e+00
8.876337e+02  3.231377e+00
8.876465e+02  3.106187e+00
8.876593e+02  2.988157e+00
8.876720e+02  2.876752e+00
8.876848e+02  2.771485e+00
8.876976e+02  2.671915e+00
8.877104e+02  2.577638e+00
8.877231e+02  2.488287e+00
8.877359e+02  2.403524e+00
8.877487e+02  2.323042e+00
8.877615e+02  2.246557e+00
8.877742e+02  2.173810e+00
8.877883e+02  2.097508e+00
8.878024e+02  2.025179e+00
8.878166e+02  1.956552e+00
8.878307e+02  1.891379e+00
8.878448e+02  1.829432e+00
8.878589e+02  1.770503e+00
8.878730e+02  1.714399e+00
8.878871e+02  1.660942e+00
8.879012e+02  1.609968e+00
8.879153e+02  1.561327e+00
8.879294e+02  1.514878e+00
8.879436e+02  1.470492e+00
8.879577e+02  1.428047e+00
8.879718e+02  1.387434e+00
8.879859e+02  1.348549e+00
8.880000e+02  1.311294e+00
8.880182e+02  1.265456e+00
8.880364e+02  1.222010e+00
8.880547e+02  1.180791e+00
8.880729e+02  1.141652e+00
8.880911e+02  1.104453e+00
8.881093e+02  1.069070e+00
8.881275e+02  1.035385e+00
8.881458e+02  1.003293e+00
8.881640e+02  9.726947e-01
8.881822e+02  9.434986e-01
8.882004e+02  9.156205e-01
8.882186e+02  8.889827e-01
8.882369e+02  8.635125e-01
8.882551e+02  8.391431e-01
8.882733e+02  8.158117e-01
8.882915e+02  7.934606e-01
8.883151e+02  7.659672e-01
8.883386e+02  7.399104e-01
8.883621e+02  7.151920e-01
8.883856e+02  6.917221e-01
8.884091e+02  6.694182e-01
8.884327e+02  6.482044e-01
8.884562e+02  6.280110e-01
8.884797e+02  6.087739e-01
8.885032e+02  5.904337e-01
8.885268e+02  5.729355e-01
8.885503e+02  5.562289e-01
8.885738e+02  5.402669e-01
8.885973e+02  5.250060e-01
8.886209e+02  5.104060e-01
8.886444e+02  4.964292e-01
8.886679e+02  4.830410e-01
8.886680e+02  4.829609e-01
8.886984e+02  4.664867e-01
8.887288e+02  4.508759e-01
8.887592e+02  4.360694e-01
8.887896e+02  4.220131e-01
8.888200e+02  4.086575e-01
8.888504e+02  3.959569e-01
8.888808e+02  3.838694e-01
8.889112e+02  3.723563e-01
8.889416e+02  3.613822e-01
8.889720e+02  3.509139e-01
8.890023e+02  3.409211e-01
8.890327e+02  3.313757e-01
8.890631e+02  3.222514e-01
8.890935e+02  3.135240e-01
8.891239e+02  3.051711e-01
8.891543e+02  2.971717e-01
8.891936e+02  2.873307e-01
8.892328e+02  2.780083e-01
8.892721e+02  2.691689e-01
8.893113e+02  2.607802e-01
8.893506e+02  2.528122e-01
8.893898e+02  2.452377e-01
8.894291e+02  2.380315e-01
8.894683e+02  2.311703e-01
8.895076e+02  2.246328e-01
8.895469e+02  2.183992e-01
8.895861e+02  2.124512e-01
8.896254e+02  2.067720e-01
8.896646e+02  2.013459e-01
8.897039e+02  1.961583e-01
8.897431e+02  1.911957e-01
8.897824e+02  1.864455e-01
8.898331e+02  1.806053e-01
8.898838e+02  1.750769e-01
8.899345e+02  1.698389e-01
8.899852e+02  1.648718e-01
8.900359e+02  1.601579e-01
8.900866e+02  1.556806e-01
8.901373e+02  1.514248e-01
8.901880e+02  1.473768e-01
8.902387e+02  1.435235e-01
8.902894e+02  1.398533e-01
8.903401e+02  1.363551e-01
8.903908e+02  1.330188e-01
8.904416e+02  1.298351e-01
8.904923e+02  1.267951e-01
8.905430e+02  1.238909e-01
8.905937e+02  1.211148e-01
8.906591e+02  1.177078e-01
8.907246e+02  1.144891e-01
8.907901e+02  1.114459e-01
8.908556e+02  1.085665e-01
8.909211e+02  1.058402e-01
8.909866e+02  1.032572e-01
8.910521e+02  1.008085e-01
8.911175e+02  9.848577e-02
8.911830e+02  9.628137e-02
8.912485e+02  9.418822e-02
8.913140e+02  9.219977e-02
8.913795e+02  9.030998e-02
8.915104e+02  8.680437e-02
8.916414e+02  8.363126e-02
8.917142e+02  8.199857e-02
8.917870e+02  8.045249e-02
8.919326e+02  7.760084e-02
8.920781e+02  7.504126e-02
8.922237e+02  7.274358e-02
8.923693e+02  7.068175e-02
8.925148e+02  6.883323e-02
8.926604e+02  6.717844e-02
8.928060e+02  6.570031e-02
8.929946e+02  6.402402e-02
8.931038e+02  6.316622e-02
8.932130e+02  6.238544e-02
8.933223e+02  6.167742e-02
8.934315e+02  6.103830e-02
8.935407e+02  6.046457e-02
8.936500e+02  5.995305e-02
8.938684e+02  5.910544e-02
8.940869e+02  5.847557e-02
8.943053e+02  5.804726e-02
8.945238e+02  5.780743e-02
8.947423e+02  5.774570e-02
8.949007e+02  5.780774e-02
8.950592e+02  5.795687e-02
8.952177e+02  5.819125e-02
8.953762e+02  5.850955e-02
8.955347e+02  5.891088e-02
8.956932e+02  5.939480e-02
8.958517e+02  5.996133e-02
8.960102e+02  6.061087e-02
8.962576e+02  6.179318e-02
8.965051e+02  6.318517e-02
8.967526e+02  6.479446e-02
8.970000e+02  6.663123e-02
8.971864e+02  6.817224e-02
8.973727e+02  6.985610e-02
8.975591e+02  7.169043e-02
8.977454e+02  7.368396e-02
8.979318e+02  7.584662e-02
8.981181e+02  7.818966e-02
8.983045e+02  8.072582e-02
8.984908e+02  8.346947e-02
8.986689e+02  8.629992e-02
8.988469e+02  8.935055e-02
8.990250e+02  9.263923e-02
8.992031e+02  9.618605e-02
8.993811e+02  1.000136e-01
8.995592e+02  1.041473e-01
8.997373e+02  1.086160e-01
8.999153e+02  1.134521e-01
9.000395e+02  1.170601e-01
9.001636e+02  1.208784e-01
9.002877e+02  1.249221e-01
9.004118e+02  1.292080e-01
9.005048e+02  1.325865e-01
9.005977e+02  1.361194e-01
9.006907e+02  1.398155e-01
9.007836e+02  1.436847e-01
9.008766e+02  1.477371e-01
9.009695e+02  1.519842e-01
9.010625e+02  1.564379e-01
9.011554e+02  1.611114e-01
9.012483e+02  1.660187e-01
9.013413e+02  1.711752e-01
9.014342e+02  1.765975e-01
9.015272e+02  1.823037e-01
9.016201e+02  1.883132e-01
9.017131e+02  1.946476e-01
9.018060e+02  2.013299e-01
9.018990e+02  2.083858e-01
9.019709e+02  2.141241e-01
9.020429e+02  2.201170e-01
9.021149e+02  2.263794e-01
9.021869e+02  2.329276e-01
9.022588e+02  2.397790e-01
9.023308e+02  2.469522e-01
9.024028e+02  2.544675e-01
9.024748e+02  2.623466e-01
9.025467e+02  2.706133e-01
9.026187e+02  2.792931e-01
9.026907e+02  2.884136e-01
9.027627e+02  2.980050e-01
9.028347e+02  3.080999e-01
9.029066e+02  3.187339e-01
9.029786e+02  3.299458e-01
9.030506e+02  3.417779e-01
9.031293e+02  3.554855e-01
9.032081e+02  3.700574e-01
9.032868e+02  3.855672e-01
9.033655e+02  4.020969e-01
9.034443e+02  4.197375e-01
9.035230e+02  4.385901e-01
9.036017e+02  4.587680e-01
9.036805e+02  4.803979e-01
9.037458e+02  4.995664e-01
9.038112e+02  5.199247e-01
9.038766e+02  5.415731e-01
9.039420e+02  5.646225e-01
9.039851e+02  5.806580e-01
9.040283e+02  5.973954e-01
9.040714e+02  6.148763e-01
9.041146e+02  6.331451e-01
9.041577e+02  6.522500e-01
9.042009e+02  6.722425e-01
9.042440e+02  6.931784e-01
9.042872e+02  7.151177e-01
9.043087e+02  7.264839e-01
9.043303e+02  7.381256e-01
9.043519e+02  7.500521e-01
9.043734e+02  7.622724e-01
9.043950e+02  7.747965e-01
9.044166e+02  7.876344e-01
9.044382e+02  8.007966e-01
9.044597e+02  8.142942e-01
9.044813e+02  8.281386e-01
9.045029e+02  8.423418e-01
9.045245e+02  8.569163e-01
9.045460e+02  8.718750e-01
9.045676e+02  8.872316e-01
9.045784e+02  8.950636e-01
9.045892e+02  9.030003e-01
9.046000e+02  9.110438e-01
9.046107e+02  9.191960e-01
9.046215e+02  9.274587e-01
9.046323e+02  9.358340e-01
9.046485e+02  9.486093e-01
9.046647e+02  9.616495e-01
9.046728e+02  9.682713e-01
9.046808e+02  9.749621e-01
9.046889e+02  9.817229e-01
9.046970e+02  9.885546e-01
9.047051e+02  9.954583e-01
9.047132e+02  1.002435e+00
9.047213e+02  1.009486e+00
9.047294e+02  1.016611e+00
9.047374e+02  1.023813e+00
9.047455e+02  1.031092e+00
9.047536e+02  1.038449e+00
9.047617e+02  1.045886e+00
9.047698e+02  1.053404e+00
9.047779e+02  1.061003e+00
9.047860e+02  1.068685e+00
9.047941e+02  1.076451e+00
9.048021e+02  1.084302e+00
9.048062e+02  1.088260e+00
9.048102e+02  1.092240e+00
9.048143e+02  1.096242e+00
9.048183e+02  1.100266e+00
9.048224e+02  1.104313e+00
9.048264e+02  1.108382e+00
9.048305e+02  1.112473e+00
9.048345e+02  1.116587e+00
9.048385e+02  1.120725e+00
9.048426e+02  1.124885e+00
9.048466e+02  1.129069e+00
9.048507e+02  1.133276e+00
9.048547e+02  1.137507e+00
9.048588e+02  1.141761e+00
9.048628e+02  1.146040e+00
9.048668e+02  1.150343e+00
9.048709e+02  1.154670e+00
9.048749e+02  1.159022e+00
9.048790e+02  1.163398e+00
9.048830e+02  1.167800e+00
9.048871e+02  1.172226e+00
9.048911e+02  1.176678e+00
9.048931e+02  1.178914e+00
9.048952e+02  1.181156e+00
9.048972e+02  1.183404e+00
9.048992e+02  1.185659e+00
9.049012e+02  1.187920e+00
9.049032e+02  1.190188e+00
9.049053e+02  1.192462e+00
9.049073e+02  1.194743e+00
9.049093e+02  1.197031e+00
9.049113e+02  1.199325e+00
9.049134e+02  1.201626e+00
9.049154e+02  1.203933e+00
9.049174e+02  1.206247e+00
9.049194e+02  1.208567e+00
9.049214e+02  1.210895e+00
9.049235e+02  1.213229e+00
9.049255e+02  1.215570e+00
9.049275e+02  1.217918e+00
9.049295e+02  1.220272e+00
9.049315e+02  1.222634e+00
9.049336e+02  1.225002e+00
9.049356e+02  1.227377e+00
9.049376e+02  1.229759e+00
9.049396e+02  1.232149e+00
9.049417e+02  1.234545e+00
9.049437e+02  1.236948e+00
9.049447e+02  1.238152e+00
9.049457e+02  1.239358e+00
9.049467e+02  1.240566e+00
9.049477e+02  1.241775e+00
9.049487e+02  1.242987e+00
9.049497e+02  1.244200e+00
9.049508e+02  1.245415e+00
9.049518e+02  1.246631e+00
9.049528e+02  1.247850e+00
9.049538e+02  1.249070e+00
9.049548e+02  1.250292e+00
9.049553e+02  1.250904e+00
9.049558e+02  1.251516e+00
9.049568e+02  1.252742e+00
9.049578e+02  1.253969e+00
9.049588e+02  1.255198e+00
9.049599e+02  1.256429e+00
9.049609e+02  1.257662e+00
9.049619e+02  1.258897e+00
9.049629e+02  1.260134e+00
9.049639e+02  1.261372e+00
9.049649e+02  1.262612e+00
9.049659e+02  1.263854e+00
9.049669e+02  1.265098e+00
9.049679e+02  1.266344e+00
9.049690e+02  1.267591e+00
9.049700e+02  1.268841e+00
9.049720e+02  1.271345e+00
9.049740e+02  1.273857e+00
9.049760e+02  1.276376e+00
9.049781e+02  1.278903e+00
9.049801e+02  1.281437e+00
9.049821e+02  1.283979e+00
9.049841e+02  1.286529e+00
9.049861e+02  1.289086e+00
9.049882e+02  1.291651e+00
9.049902e+02  1.294223e+00
9.049922e+02  1.296804e+00
9.049942e+02  1.299392e+00
9.049962e+02  1.301987e+00
9.049983e+02  1.304591e+00
9.050003e+02  1.307202e+00
9.050023e+02  1.309821e+00
9.050043e+02  1.312449e+00
9.050064e+02  1.315084e+00
9.050084e+02  1.317727e+00
9.050104e+02  1.320378e+00
9.050124e+02  1.323037e+00
9.050144e+02  1.325704e+00
9.050165e+02  1.328379e+00
9.050185e+02  1.331063e+00
9.050205e+02  1.333754e+00
9.050225e+02  1.336454e+00
9.050246e+02  1.339162e+00
9.050266e+02  1.341878e+00
9.050286e+02  1.344603e+00
9.050326e+02  1.350077e+00
9.050367e+02  1.355585e+00
9.050407e+02  1.361126e+00
9.050448e+02  1.366702e+00
9.050488e+02  1.372312e+00
9.050529e+02  1.377957e+00
9.050569e+02  1.383637e+00
9.050609e+02  1.389352e+00
9.050650e+02  1.395103e+00
9.050690e+02  1.400889e+00
9.050731e+02  1.406712e+00
9.050771e+02  1.412571e+00
9.050812e+02  1.418467e+00
9.050852e+02  1.424400e+00
9.050893e+02  1.430371e+00
9.050933e+02  1.436379e+00
9.050973e+02  1.442425e+00
9.051014e+02  1.448510e+00
9.051054e+02  1.454633e+00
9.051095e+02  1.460795e+00
9.051135e+02  1.466997e+00
9.051176e+02  1.473238e+00
9.051216e+02  1.479519e+00
9.051256e+02  1.485841e+00
9.051297e+02  1.492203e+00
9.051337e+02  1.498606e+00
9.051418e+02  1.511538e+00
9.051499e+02  1.524637e+00
9.051576e+02  1.537178e+00
9.051652e+02  1.549874e+00
9.051728e+02  1.562728e+00
9.051805e+02  1.575743e+00
9.051881e+02  1.588922e+00
9.051958e+02  1.602267e+00
9.052034e+02  1.615781e+00
9.052111e+02  1.629467e+00
9.052187e+02  1.643328e+00
9.052264e+02  1.657367e+00
9.052340e+02  1.671587e+00
9.052417e+02  1.685991e+00
9.052493e+02  1.700582e+00
9.052569e+02  1.715364e+00
9.052646e+02  1.730339e+00
9.052722e+02  1.745511e+00
9.052799e+02  1.760885e+00
9.052875e+02  1.776462e+00
9.052952e+02  1.792247e+00
9.053028e+02  1.808244e+00
9.053105e+02  1.824456e+00
9.053181e+02  1.840887e+00
9.053257e+02  1.857541e+00
9.053334e+02  1.874423e+00
9.053410e+02  1.891536e+00
9.053487e+02  1.908884e+00
9.053640e+02  1.944305e+00
9.053793e+02  1.980721e+00
9.053946e+02  2.018170e+00
9.054098e+02  2.056691e+00
9.054251e+02  2.096326e+00
9.054404e+02  2.137118e+00
9.054557e+02  2.179111e+00
9.054710e+02  2.222354e+00
9.054863e+02  2.266897e+00
9.055016e+02  2.312791e+00
9.055169e+02  2.360092e+00
9.055322e+02  2.408857e+00
9.055474e+02  2.459149e+00
9.055627e+02  2.511030e+00
9.055780e+02  2.564567e+00
9.055933e+02  2.619833e+00
9.056086e+02  2.676902e+00
9.056239e+02  2.735853e+00
9.056392e+02  2.796769e+00
9.056545e+02  2.859738e+00
9.056698e+02  2.924853e+00
9.056851e+02  2.992212e+00
9.057003e+02  3.061919e+00
9.057156e+02  3.134085e+00
9.057309e+02  3.208824e+00
9.057462e+02  3.286261e+00
9.057615e+02  3.366526e+00
9.057768e+02  3.449758e+00
9.057921e+02  3.536104e+00
9.058074e+02  3.625720e+00
9.058227e+02  3.718773e+00
9.058380e+02  3.815440e+00
9.058533e+02  3.915910e+00
9.058685e+02  4.020382e+00
9.058838e+02  4.129071e+00
9.058991e+02  4.242206e+00
9.059144e+02  4.360031e+00
9.059297e+02  4.482806e+00
9.059450e+02  4.610811e+00
9.059603e+02  4.744346e+00
9.059756e+02  4.883730e+00
9.059909e+02  5.029308e+00
9.060061e+02  5.181448e+00
9.060214e+02  5.340549e+00
9.060367e+02  5.507038e+00
9.060566e+02  5.735278e+00
9.060765e+02  5.977890e+00
9.060887e+02  6.134855e+00
9.061009e+02  6.298030e+00
9.061132e+02  6.467743e+00
9.061254e+02  6.644345e+00
9.061376e+02  6.828209e+00
9.061499e+02  7.019735e+00
9.061621e+02  7.219348e+00
9.061743e+02  7.427507e+00
9.061866e+02  7.644699e+00
9.061988e+02  7.871447e+00
9.062110e+02  8.108315e+00
9.062233e+02  8.355903e+00
9.062355e+02  8.614860e+00
9.062477e+02  8.885883e+00
9.062600e+02  9.169722e+00
9.062722e+02  9.467184e+00
9.062844e+02  9.779142e+00
9.062967e+02  1.010654e+01
9.063089e+02  1.045039e+01
9.063211e+02  1.081179e+01
9.063334e+02  1.119195e+01
9.063456e+02  1.159215e+01
9.063578e+02  1.201379e+01
9.063701e+02  1.245842e+01
9.063823e+02  1.292768e+01
9.063945e+02  1.342339e+01
9.064067e+02  1.394754e+01
9.064190e+02  1.450227e+01
9.064312e+02  1.508996e+01
9.064434e+02  1.571320e+01
9.064557e+02  1.637482e+01
9.064679e+02  1.707795e+01
9.064801e+02  1.782602e+01
9.064924e+02  1.862282e+01
9.065046e+02  1.947251e+01
9.065168e+02  2.037972e+01
9.065291e+02  2.134954e+01
9.065413e+02  2.238763e+01
9.065535e+02  2.350025e+01
9.065658e+02  2.469438e+01
9.065780e+02  2.597776e+01
9.065902e+02  2.735905e+01
9.065963e+02  2.808937e+01
9.066025e+02  2.884787e+01
9.066086e+02  2.963592e+01
9.066147e+02  3.045499e+01
9.066208e+02  3.130661e+01
9.066269e+02  3.219243e+01
9.066330e+02  3.311417e+01
9.066392e+02  3.407365e+01
9.066453e+02  3.507282e+01
9.066514e+02  3.611373e+01
9.066575e+02  3.719853e+01
9.066636e+02  3.832953e+01
9.066697e+02  3.950916e+01
9.066759e+02  4.073997e+01
9.066820e+02  4.202469e+01
9.066881e+02  4.336620e+01
9.066942e+02  4.476753e+01
9.067003e+02  4.623189e+01
9.067064e+02  4.776268e+01
9.067125e+02  4.936348e+01
9.067187e+02  5.103805e+01
9.067248e+02  5.279038e+01
9.067309e+02  5.462466e+01
9.067370e+02  5.654526e+01
9.067431e+02  5.855681e+01
9.067492e+02  6.066413e+01
9.067554e+02  6.287225e+01
9.067615e+02  6.518640e+01
9.067676e+02  6.761204e+01
9.067737e+02  7.015476e+01
9.067798e+02  7.282035e+01
9.067859e+02  7.561470e+01
9.067921e+02  7.854379e+01
9.067982e+02  8.161365e+01
9.068043e+02  8.483027e+01
9.068104e+02  8.819952e+01
9.068165e+02  9.172705e+01
9.068226e+02  9.541819e+01
9.068288e+02  9.927778e+01
9.068349e+02  1.033100e+02
9.068410e+02  1.075181e+02
9.068471e+02  1.119043e+02
9.068532e+02  1.164693e+02
9.068593e+02  1.212122e+02
9.068654e+02  1.261300e+02
9.068716e+02  1.312171e+02
9.068777e+02  1.364651e+02
9.068838e+02  1.418620e+02
9.068960e+02  1.530353e+02
9.069083e+02  1.645559e+02
9.069205e+02  1.761595e+02
9.069327e+02  1.874914e+02
9.069388e+02  1.929207e+02
9.069450e+02  1.981110e+02
9.069511e+02  2.029974e+02
9.069572e+02  2.075134e+02
9.069633e+02  2.115927e+02
9.069694e+02  2.151716e+02
9.069763e+02  2.185358e+02
9.069817e+02  2.206031e+02
9.069858e+02  2.218609e+02
9.069890e+02  2.226216e+02
9.069915e+02  2.230799e+02
9.069934e+02  2.233555e+02
9.069949e+02  2.235208e+02
9.069961e+02  2.236200e+02
9.069969e+02  2.236794e+02
9.069976e+02  2.237150e+02
9.069982e+02  2.237363e+02
9.069986e+02  2.237491e+02
9.069989e+02  2.237567e+02
9.069991e+02  2.237612e+02
9.069993e+02  2.237639e+02
9.069995e+02  2.237655e+02
9.069996e+02  2.237665e+02
9.069997e+02  2.237671e+02
9.069998e+02  2.237674e+02
9.069998e+02  2.237676e+02
9.069999e+02  2.237677e+02
9.069999e+02  2.237678e+02
9.069999e+02  2.237678e+02
9.069999e+02  2.237678e+02
9.069999e+02  2.237678e+02
9.069999e+02  2.237678e+02
9.070000e+02  2.237678e+02
9.070000e+02  2.237678e+02
9.070000e+02  2.237678e+02
9.070000e+02  2.237678e+02
9.070000e+02  2.237678e+02
9.070000e+02  2.237678e+02
9.070001e+02  2.237678e+02
9.070001e+02  2.237678e+02
9.070001e+02  2.237678e+02
9.070001e+02  2.237678e+02
9.070001e+02  2.237677e+02
9.070001e+02  2.237677e+02
9.070002e+02  2.237676e+02
9.070002e+02  2.237674e+02
9.070003e+02  2.237671e+02
9.070003e+02  2.237667e+02
9.070004e+02  2.237660e+02
9.070005e+02  2.237648e+02
9.070007e+02  2.237629e+02
9.070009e+02  2.237596e+02
9.070012e+02  2.237543e+02
9.070015e+02  2.237454e+02
9.070020e+02  2.237306e+02
9.070025e+02  2.237060e+02
9.070033e+02  2.236650e+02
9.070042e+02  2.235968e+02
9.070054e+02  2.234833e+02
9.070070e+02  2.232943e+02
9.070091e+02  2.229799e+02
9.070117e+02  2.224577e+02
9.070151e+02  2.215924e+02
9.070195e+02  2.201643e+02
9.070252e+02  2.178233e+02
9.070294e+02  2.157594e+02
9.070336e+02  2.134268e+02
9.070398e+02  2.095868e+02
9.070459e+02  2.052780e+02
9.070520e+02  2.005660e+02
9.070581e+02  1.955172e+02
9.070642e+02  1.901975e+02
9.070703e+02  1.846707e+02
9.070826e+02  1.732305e+02
9.070948e+02  1.616168e+02
9.071070e+02  1.501614e+02
9.071193e+02  1.391066e+02
9.071254e+02  1.337828e+02
9.071315e+02  1.286145e+02
9.071376e+02  1.236117e+02
9.071437e+02  1.187814e+02
9.071498e+02  1.141279e+02
9.071560e+02  1.096529e+02
9.071621e+02  1.053567e+02
9.071682e+02  1.012376e+02
9.071743e+02  9.729296e+01
9.071804e+02  9.351890e+01
9.071865e+02  8.991094e+01
9.071927e+02  8.646397e+01
9.071988e+02  8.317249e+01
9.072049e+02  8.003070e+01
9.072110e+02  7.703267e+01
9.072171e+02  7.417238e+01
9.072232e+02  7.144382e+01
9.072293e+02  6.884105e+01
9.072355e+02  6.635821e+01
9.072416e+02  6.398962e+01
9.072477e+02  6.172974e+01
9.072538e+02  5.957324e+01
9.072599e+02  5.751497e+01
9.072660e+02  5.555002e+01
9.072722e+02  5.367366e+01
9.072783e+02  5.188139e+01
9.072844e+02  5.016893e+01
9.072905e+02  4.853220e+01
9.072966e+02  4.696732e+01
9.073027e+02  4.547061e+01
9.073089e+02  4.403860e+01
9.073150e+02  4.266798e+01
9.073211e+02  4.135563e+01
9.073272e+02  4.009859e+01
9.073333e+02  3.889406e+01
9.073394e+02  3.773942e+01
9.073456e+02  3.663215e+01
9.073517e+02  3.556991e+01
9.073578e+02  3.455045e+01
9.073639e+02  3.357168e+01
9.073700e+02  3.263160e+01
9.073761e+02  3.172834e+01
9.073823e+02  3.086011e+01
9.073884e+02  3.002523e+01
9.073945e+02  2.922212e+01
9.074006e+02  2.844928e+01
9.074128e+02  2.698879e+01
9.074251e+02  2.563330e+01
9.074373e+02  2.437343e+01
9.074495e+02  2.320078e+01
9.074618e+02  2.210780e+01
9.074740e+02  2.108771e+01
9.074862e+02  2.013439e+01
9.074985e+02  1.924234e+01
9.075107e+02  1.840659e+01
9.075229e+02  1.762264e+01
9.075352e+02  1.688643e+01
9.075474e+02  1.619425e+01
9.075596e+02  1.554276e+01
9.075718e+02  1.492890e+01
9.075841e+02  1.434992e+01
9.075963e+02  1.380326e+01
9.076085e+02  1.328663e+01
9.076208e+02  1.279790e+01
9.076330e+02  1.233516e+01
9.076452e+02  1.189661e+01
9.076575e+02  1.148064e+01
9.076697e+02  1.108575e+01
9.076819e+02  1.071056e+01
9.076942e+02  1.035381e+01
9.077064e+02  1.001432e+01
9.077186e+02  9.691022e+00
9.077309e+02  9.382912e+00
9.077431e+02  9.089068e+00
9.077553e+02  8.808636e+00
9.077676e+02  8.540821e+00
9.077798e+02  8.284889e+00
9.077920e+02  8.040156e+00
9.078043e+02  7.805985e+00
9.078165e+02  7.581784e+00
9.078287e+02  7.367003e+00
9.078410e+02  7.161126e+00
9.078532e+02  6.963673e+00
9.078654e+02  6.774196e+00
9.078776e+02  6.592275e+00
9.078899e+02  6.417518e+00
9.079021e+02  6.249557e+00
9.079143e+02  6.088048e+00
9.079266e+02  5.932667e+00
9.079487e+02  5.665689e+00
9.079709e+02  5.416200e+00
9.079862e+02  5.253549e+00
9.080015e+02  5.098064e+00
9.080168e+02  4.949334e+00
9.080321e+02  4.806977e+00
9.080474e+02  4.670635e+00
9.080627e+02  4.539978e+00
9.080779e+02  4.414695e+00
9.080932e+02  4.294497e+00
9.081085e+02  4.179115e+00
9.081238e+02  4.068297e+00
9.081391e+02  3.961806e+00
9.081544e+02  3.859422e+00
9.081850e+02  3.666156e+00
9.082156e+02  3.486989e+00
9.082461e+02  3.320591e+00
9.082767e+02  3.165780e+00
9.083073e+02  3.021511e+00
9.083379e+02  2.886851e+00
9.083685e+02  2.760970e+00
9.083990e+02  2.643124e+00
9.084296e+02  2.532645e+00
9.084602e+02  2.428934e+00
9.084908e+02  2.331451e+00
9.085214e+02  2.239710e+00
9.085519e+02  2.153269e+00
9.085825e+02  2.071729e+00
9.086131e+02  1.994727e+00
9.086437e+02  1.921934e+00
9.086743e+02  1.853049e+00
9.087048e+02  1.787799e+00
9.087354e+02  1.725932e+00
9.087660e+02  1.667219e+00
9.087966e+02  1.611451e+00
9.088272e+02  1.558433e+00
9.088577e+02  1.507988e+00
9.088994e+02  1.443134e+00
9.089410e+02  1.382376e+00
9.089827e+02  1.325376e+00
9.090243e+02  1.271831e+00
